hotel name,User Name,Country,Room Info,Stay Date,Traveller Type,Review Title,Rating,Happy Review,Unhappy Review,Review Date,Scraped At
Heritage Collection on Seah - A Digital Hotel,Quek,Singapore,Loft,2 nights · December 2020,Couple,Exceptional,10,,There are no comments available for this review,Reviewed: 22 March 2021,2024-02-11T07:32:37.461Z
Heritage Collection on Seah - A Digital Hotel,Michael,Singapore,Loft,3 nights · August 2021,Couple,Very good,8,,There are no comments available for this review,Reviewed: 29 August 2021,2024-02-11T07:32:47.922Z
Heritage Collection on Seah - A Digital Hotel,Mary,Singapore,Premium Loft,2 nights · May 2022,Couple,Good,7,,There are no comments available for this review,Reviewed: 4 May 2022,2024-02-11T07:32:47.922Z
Heritage Collection on Seah - A Digital Hotel,Wei,Singapore,Premium Loft,2 nights · January 2022,Couple,Passable,5,,There are no comments available for this review,Reviewed: 8 February 2022,2024-02-11T07:32:47.922Z
Heritage Collection on Seah - A Digital Hotel,Jacintha,Singapore,Loft,2 nights · August 2021,Couple,Pleasant,6,,There are no comments available for this review,Reviewed: 27 August 2021,2024-02-11T07:32:47.922Z
Heritage Collection on Seah - A Digital Hotel,Paula,Austria,Loft,3 nights · December 2023,Group,Good,7,,There are no comments available for this review,Reviewed: 7 January 2024,2024-02-11T07:32:47.922Z
Heritage Collection on Seah - A Digital Hotel,Syazni,Singapore,Premium Loft,2 nights · February 2022,Couple,Passable,5,,There are no comments available for this review,Reviewed: 2 February 2022,2024-02-11T07:32:47.922Z
Heritage Collection on Seah - A Digital Hotel,Anonymous,Australia,,7 nights · October 2022,Couple,"pleasant stay, room was clean and in good condition. staff seemed friendly, all contact for us was digital. no issues or",9,,There are no comments available for this review,Reviewed: 20 October 2022,2024-02-11T07:32:47.922Z
Heritage Collection on Seah - A Digital Hotel,Anonymous,Singapore,,2 nights · September 2021,Couple,Exceptional,10,,There are no comments available for this review,Reviewed: 22 September 2021,2024-02-11T07:32:47.922Z
Heritage Collection on Seah - A Digital Hotel,Anonymous,Singapore,,2 nights · May 2021,Couple,Exceptional,10,,There are no comments available for this review,Reviewed: 28 June 2021,2024-02-11T07:32:47.922Z
Heritage Collection on Seah - A Digital Hotel,Anonymous,Singapore,,3 nights · February 2021,Couple,Very good,8,,There are no comments available for this review,Reviewed: 17 February 2021,2024-02-11T07:32:47.922Z
Heritage Collection on Seah - A Digital Hotel,Anonymous,Singapore,,2 nights · July 2021,Couple,Good,7,,There are no comments available for this review,Reviewed: 29 July 2021,2024-02-11T07:32:57.423Z
Heritage Collection on Seah - A Digital Hotel,Patrik,Slovakia,Loft,2 nights · January 2024,Couple,Superb,9,,There are no comments available for this review,Reviewed: 27 January 2024,2024-02-11T07:32:57.423Z
Heritage Collection on Seah - A Digital Hotel,Jae,South Korea,Premium Loft,5 nights · September 2023,Solo traveller,Exceptional,10,,There are no comments available for this review,Reviewed: 10 October 2023,2024-02-11T07:32:57.423Z
Heritage Collection on Seah - A Digital Hotel,Berend,Germany,Loft,6 nights · May 2023,Couple,Superb,9,,There are no comments available for this review,Reviewed: 6 August 2023,2024-02-11T07:32:57.423Z
Heritage Collection on Seah - A Digital Hotel,Pei-yi,Taiwan,Loft,6 nights · June 2023,Couple,Superb,9,,There are no comments available for this review,Reviewed: 13 July 2023,2024-02-11T07:32:57.423Z
Heritage Collection on Seah - A Digital Hotel,Wolfram,Germany,Premium Loft,8 nights · November 2022,Solo traveller,Very good,8,,There are no comments available for this review,Reviewed: 21 November 2022,2024-02-11T07:32:57.423Z
Heritage Collection on Seah - A Digital Hotel,Marcos,Brazil,Premium Loft,2 nights · October 2022,Couple,Superb,9,,There are no comments available for this review,Reviewed: 8 October 2022,2024-02-11T07:32:57.423Z
Heritage Collection on Seah - A Digital Hotel,Pan,United Kingdom,Premium Loft,2 nights · May 2022,Solo traveller,Exceptional,10,,There are no comments available for this review,Reviewed: 26 May 2022,2024-02-11T07:32:57.423Z
Heritage Collection on Seah - A Digital Hotel,Hyelyn,Indonesia,Premium Loft,3 nights · May 2022,Solo traveller,Exceptional,10,,There are no comments available for this review,Reviewed: 2 May 2022,2024-02-11T07:32:57.423Z
Heritage Collection on Seah - A Digital Hotel,Leong,Singapore,Premium Loft,3 nights · February 2022,Group,Exceptional,10,,There are no comments available for this review,Reviewed: 10 February 2022,2024-02-11T07:32:57.423Z
Heritage Collection on Seah - A Digital Hotel,Yeong,Singapore,Loft,2 nights · February 2022,Couple,Superb,9,,There are no comments available for this review,Reviewed: 4 February 2022,2024-02-11T07:33:07.757Z
Heritage Collection on Seah - A Digital Hotel,Lim,Singapore,Loft,2 nights · November 2021,Couple,Superb,9,,There are no comments available for this review,Reviewed: 28 November 2021,2024-02-11T07:33:07.757Z
Heritage Collection on Seah - A Digital Hotel,Caroline,Singapore,Premium Loft,2 nights · October 2021,Couple,Exceptional,10,,There are no comments available for this review,Reviewed: 22 October 2021,2024-02-11T07:33:07.757Z
Heritage Collection on Seah - A Digital Hotel,Sasaki,Japan,Loft,7 nights · June 2023,Solo traveller,Very good,8,,There are no comments available for this review,Reviewed: 12 June 2023,2024-02-11T07:33:07.757Z
Heritage Collection on Seah - A Digital Hotel,Hildegard,Germany,Loft,3 nights · March 2023,Couple,Very good,8,,There are no comments available for this review,Reviewed: 9 March 2023,2024-02-11T07:33:07.757Z
Heritage Collection on Seah - A Digital Hotel,Halina,Belarus,Premium Loft,3 nights · August 2023,Couple,Very good,8,,There are no comments available for this review,Reviewed: 20 August 2023,2024-02-11T07:33:07.757Z
Heritage Collection on Seah - A Digital Hotel,Moritz,Germany,Loft,19 nights · August 2022,Solo traveller,Good,7,,There are no comments available for this review,Reviewed: 8 August 2022,2024-02-11T07:33:07.757Z
Heritage Collection on Seah - A Digital Hotel,Edward,Macao,Premium Loft,6 nights · April 2023,Solo traveller,Pleasant,6,,There are no comments available for this review,Reviewed: 1 May 2023,2024-02-11T07:33:07.757Z
Heritage Collection on Seah - A Digital Hotel,Biruntha,Switzerland,Premium Loft,2 nights · July 2022,Couple,Good,7,,There are no comments available for this review,Reviewed: 1 August 2022,2024-02-11T07:33:07.757Z
Heritage Collection on Seah - A Digital Hotel,Kelly,Singapore,Loft,2 nights · February 2022,Couple,Good,7,,There are no comments available for this review,Reviewed: 7 February 2022,2024-02-11T07:33:07.757Z
Heritage Collection on Seah - A Digital Hotel,Marc,Spain,Loft,2 nights · August 2022,Couple,Good,7,,There are no comments available for this review,Reviewed: 26 September 2022,2024-02-11T07:33:19.430Z
Heritage Collection on Seah - A Digital Hotel,Hua,Japan,Premium Loft,2 nights · May 2022,Solo traveller,Passable,5,,There are no comments available for this review,Reviewed: 9 May 2022,2024-02-11T07:33:19.430Z
Park Avenue Robertson,Deepak,New Zealand,Townhouse Suite,6 nights · June 2023,Group,Exceptional,10,Perfect location. A lot of sites and eateries in walking distances. Easy access to taxis. Highly recommended,,Reviewed: 28 June 2023,2024-02-11T07:38:02.739Z
Park Avenue Robertson,Anthony,Australia,One-Bedroom Apartment,7 nights · January 2024,Family,Value for money,8,Location and large rooms,"Had air conditioning problems on first night, but was fixed immediately the next day once notified",Reviewed: 6 January 2024,2024-02-11T07:38:02.739Z
Park Avenue Robertson,Tin,United States,Two-Bedroom Apartment,6 nights · November 2023,Family,Exceptional,10,"The apartment is modern, spacious, and very clean. They provide all necessary items. It is in quiet location but all restaurants and MRT station are walkable distance. Robertson quay is 3 minutes walk away and very nice to walk/ run early morning along the river.",The exterior of the building looks old. The pool and gym need renovation. But don't judge a book by its cover. The apartment itself is really good.,Reviewed: 30 November 2023,2024-02-11T07:38:02.739Z
Park Avenue Robertson,Rajesh,India,Townhouse Suite,6 nights · November 2023,Family,Excellent location and excellent apartment.. Simply amazing,10,Excellent,Nill,Reviewed: 30 November 2023,2024-02-11T07:38:02.739Z
Park Avenue Robertson,Phuong,Vietnam,Two-Bedroom Apartment,9 nights · November 2023,Group,"We came for healthcare check-up and 3 of us stayed for 3 weeks. Overall it worths. The staffs,mrs Rajaswari  was very at",9,"The location is in quiet neighborhood , very near to the river and easy to get a cab",,Reviewed: 22 November 2023,2024-02-11T07:38:02.739Z
Park Avenue Robertson,Lucrezia,Australia,Townhouse Suite,7 nights · August 2023,Family,Excellent value for money with the biggest apartment I have ever seen.,8,Property was very large based on the 3 level apartment.,The bathrooms didn’t have fans and the air conditioner leaked in the main bedroom. The stove also did not work.,Reviewed: 7 November 2023,2024-02-11T07:38:02.739Z
Park Avenue Robertson,Kim,Australia,One-Bedroom Apartment,6 nights · October 2023,Solo traveller,Exceptional,10,Great location and very comfortable rooms.  Good and secure wifi,Pool and gym are minimal,Reviewed: 28 October 2023,2024-02-11T07:38:02.739Z
Park Avenue Robertson,Rincy,India,Two-Bedroom Apartment,8 nights · September 2023,Family,Superb,9,Reception staff,Better if closer to MRT,Reviewed: 9 September 2023,2024-02-11T07:38:02.739Z
Park Avenue Robertson,Chelsea,Singapore,Two-Bedroom Apartment,6 nights · July 2023,Family,Worth the money and feel like living in own home.,9,"The whole entire package. The excellent location, spacious apartment space, clean and comfy. Staffs are extremely helpful and goes beyond.  Security too. Quiet neighborhood.","Utensils are too basic. Have to buy own one, like peeler, small pan, tongs.",Reviewed: 2 July 2023,2024-02-11T07:38:02.739Z
Park Avenue Robertson,Shireesha,India,Two-Bedroom Apartment,6 nights · May 2023,Family,Exceptional,10,the location is very near to Fort Canning MRT. very peaceful location and very near to riverside. the apartment was very comfortable,,Reviewed: 23 May 2023,2024-02-11T07:38:02.739Z
Park Avenue Robertson,Sok,Indonesia,Two-Bedroom Apartment,7 nights · April 2023,Family,awesome stay,10,"awesomelocation, staffs expecially John Chang, unit so nice and nice surrounding",nothing,Reviewed: 27 April 2023,2024-02-11T07:38:12.863Z
Park Avenue Robertson,Sandra,Germany,Two-Bedroom Apartment,7 nights · March 2023,Family,spacious and well equipped apartment with gracious staff in an excellent location,9,spacious and well equipped apartment with gracious staff in an excellent location,,Reviewed: 12 March 2023,2024-02-11T07:38:12.863Z
Park Avenue Robertson,Antony,Indonesia,Two-Bedroom Apartment,20 nights · February 2023,Family,Superb,9,"Places nearby: Robertson Quay and Restaurants, Buddhist temple, 7/11, CS Fresh SupermarketPlaces within 15 minutes walk (30 minutes return): Fairprice Supermarket, MRT station, Clarke QuayGreat value compared to other hotels and price rangeRoom service cleaning, once every 2 days, is great and thoroughTowels and bed sheets look spotless and newThe apartment seems complete with bed, drawer, sofa, tv, dining table, washing machine, fridge, microwave and other cookware and utensils","The building and facilities are dated, I didn't bother to use the gymThe pool looks unappealingNo baggage/concierge serviceThe lobby is staffed by 1 person, and sometimes it's a friendly person, sometimes they wouldn't care to greet or help you with luggage",Reviewed: 21 February 2023,2024-02-11T07:38:12.863Z
Park Avenue Robertson,Ivica,Croatia,Two-Bedroom Apartment,6 nights · February 2023,Family,Superb,9,"The location, staff very kind, very spacious, very clean, nice furnishings.",All was OK but two things can improve. Bed in common room is too small and not stabile. Windows left open with aircon on after cleaning.,Reviewed: 18 February 2023,2024-02-11T07:38:12.863Z
Park Avenue Robertson,Simonk73,Hong Kong,Two-Bedroom Apartment,7 nights · January 2023,Family,"Park Avenue Robertson offers excellent value for your money, and is an excellent choice for families",9,"There wasn't an on-site breakfast, but I can highly recommend Craftsmen Coffee right across the street from the hotel. There are also several other options in the close vicinity.","Being close to bars and restaurants is both convenient but also a little annoying as the noise from happy diners and bar patrons extends into the late night hours, which can be a little disruptive if you're a light sleeper.",Reviewed: 1 February 2023,2024-02-11T07:38:12.863Z
