username,rating,content,ip_address,time,Attraction
M52****9798,3.0,很一般，去的时候未来水世界还居然关停了，奔着这个表演去的，孩子也没看到，遗憾,广东,12/11/2023,USS
206****518,5.0,买了速通卡，开园进场，三点全部玩结束,江苏,07/10/2023,USS
匿名用户,5.0,虽然地方很小 但是很值得游玩 推荐木乃伊,澳大利亚,30/09/2023,USS
匿名用户,5.0,很小 小黄人乐园在装修 玩了半天就出来了,北京,04/09/2023,USS
nzbob,5.0,打印出来秒入园，快速票很管用，好评。,福建,31/08/2023,USS
ldlbz,4.0,很不错哦。做索道去岛上 直接走路就到了,广东,25/08/2023,USS
288****125,4.7,很不错，地方也不算太小，玩一天刚刚好,广东,15/08/2023,USS
_WeCh****82371,5.0,带娃看了三次变形金刚，第一次排队一个半小时，好在值得一看，其它一些项目带娃不敢玩，其实上午11点到晚上六点感觉玩不到什么就关门了！商店太多了，不过看着挺舒服，各种演出特别多，好莱坞暂停闭关没看到！,广东,09/07/2023,USS
M16****328,5.0,非常幸运，没买优速通，也都玩了一遍,北京,17/09/2023,USS
me****y23,5.0,打印了二维码，不用换票，直接扫码进,新加坡,05/08/2023,USS
匿名用户,5.0,虽然很小，但玩的项目很好，体验很好,天津,04/08/2023,USS
是王她她啊,5.0,二刷。那个黑不溜秋的过山车蛮好玩。,上海,04/08/2023,USS
匿名用户,5.0,购票方便，入园直接刷二维码就好了,浙江,01/10/2023,USS
Moocakhytaai,5.0,很快就出票了，值得购买，推荐，,广东,19/10/2023,USS
匿名用户,5.0,很好玩 取票很方便 排队长度也还行,辽宁,01/09/2023,USS
zmlaser,4.0,排队人太多，适合小朋友过过瘾。,北京,24/08/2023,USS
小新的星辰大白开始,5.0,娱乐性体验非常好。适合家庭出游,江苏,22/08/2023,USS
匿名用户,5.0,可以去玩， 做好防晒，园区有点小,中国台湾,15/08/2023,USS
E21****40,5.0,快捷票非常值 省了很多排队的时间,浙江,15/08/2023,USS
goodfortune,5.0,小而美，够玩了，刚好不会太累。,浙江,01/08/2023,USS
caihongang,4.0,孩子很喜欢这里，第二天又去了,浙江,07/10/2023,USS
caihongang,4.0,虽然老旧但很不错，孩子很喜欢,浙江,07/10/2023,USS
M36****9562,5.0,好看到点上我喜欢😘……好吧,中国香港,05/10/2023,USS
八两金123,4.0,淡季排队人不多，不需要买快通,广东,02/10/2023,USS
哈喽暖心,5.0,很小的环球影城，体验感很好。,江苏,21/09/2023,USS
M36****99,5.0,确实很好玩。 相当不错的体验。,广东,14/09/2023,USS
小新的星辰大白开始,5.0,一家人一起去的，大家都很开心,江苏,22/08/2023,USS
mb****797,4.3,新加坡环球影城不大，去的时候一些设施例如水世界在修，比较遗憾。携程快捷票方便，单独在左边快捷入口排队，人少点,上海,04/08/2023,USS
匿名用户,5.0,新加坡环球影城不大，很好逛,上海,09/10/2023,USS
M31****4055,5.0,出票快，入园也快，总体满意,北京,25/08/2023,USS
阿丹,5.0,不用拍很久队，天气也还友善,甘肃,20/08/2023,USS
匿名用户,5.0,里面有点小， 过山车可以体验,中国台湾,15/08/2023,USS
匿名用户,4.0,电子票进入方便，但雪糕是在环球外面小广场兑换，只怪没看清，小失望！,重庆,06/08/2023,USS
180****5220,5.0,很方便，出示电子票就可以了,新加坡,05/08/2023,USS
匿名用户,5.0,环境、设施好，排队也不闷热,广东,04/08/2023,USS
300****819,5.0,园区比较精致，一天玩刚好,广东,03/10/2023,USS
M59****968,3.0,价格贵，人多，天气热，也没有什么可以玩的。去第二次了，这次带家人去还是一样，大人小孩都不怎么喜欢玩，可能没有那个情节。园内吃的喝的都贵。除了有时候路演可以看一看，大部份时间都躲着太阳。,云南,14/09/2023,USS
Chiyoda mika,5.0,很方便，扫描直接fp通道,上海,27/07/2023,USS
aouiiii,5.0,有点小 不用怎么排队 还行,英国,06/10/2023,USS
匿名用户,5.0,很好玩，不大玩起来不累,新加坡,01/10/2023,USS
ttvip,5.0,乐园不大 但是玩得挺开心,马来西亚,25/09/2023,USS
woxiangma10,5.0,还挺好玩的，就是有点热,上海,23/09/2023,USS
che****ffee,5.0,乐园小了点，但是很好玩,上海,15/09/2023,USS
匿名用户,5.0,可惜变形金刚项目不开放,新加坡,22/08/2023,USS
M25****2258,5.0,人太多了 得提前一天订票,泰国,14/08/2023,USS
234****026,5.0,出票便捷，玩得非常开心,新加坡,02/08/2023,USS
匿名用户,4.0,刷码入园很方便。票中所含的玉米热狗没有上海迪士尼的好吃，现场买是6新币一根。个人觉得仅买门票就可以了。,新加坡,27/07/2023,USS
M34****8627,5.0,一进门先跑去变形金刚那里，身临其境的感觉，孩子虽然没看过那个电影，但是依然觉得很震撼很刺激，然后就是芝麻街，她最喜欢啦！说是有在宇宙里的感觉。就是里面的马达加斯加没有了，这个很失望。,新加坡,08/07/2023,USS
匿名用户,5.0,游乐设施都非常好玩！,广东,15/10/2023,USS
117****559,5.0,爽歪歪，期待下次再来,马来西亚,11/10/2023,USS
🐬馒头爱旅行,5.0,非常好玩，但是非常小,北京,10/10/2023,USS
_WeCh****52167,5.0,环球影城，孩子们的爱,泰国,01/10/2023,USS
FeiG,5.0,推荐神奇的室内过山车,重庆,01/10/2023,USS
匿名用户,5.0,体验超好！还会再去！,江苏,22/09/2023,USS
klxbe888,5.0,新加坡环球影城很好玩,上海,16/09/2023,USS
che****ffee,5.0,乐园虽小但是也很好玩,上海,15/09/2023,USS
queenylj,5.0,直接刷票入园，很方便,新加坡,01/09/2023,USS
Sally444444,5.0,出票超级快！点赞的！,新加坡,23/08/2023,USS
M29****7432,5.0,接机效率高，挺方便的,江苏,21/08/2023,USS
M27****3075,5.0,新加坡必打卡景点之一,吉林,14/08/2023,USS
z****81,5.0,非常不错，玩的很开心,新加坡,07/08/2023,USS
Irishuang2011,5.0,购票方便，入园便捷,广东,20/10/2023,USS
勇者无敌66666,5.0,有点小，还是值得去,四川,04/10/2023,USS
joecee,5.0,很好玩，要买优速通,河南,04/10/2023,USS
_WeCh****896473,4.7,客流量小，体验好。,北京,30/09/2023,USS
小熊咪,5.0,除了小没有任何毛病,上海,27/09/2023,USS
M16****148,5.0,很好 也没有排队很久,浙江,21/08/2023,USS
万般过后,5.0,秩序竟然，小而精致,浙江,17/08/2023,USS
cun1953,5.0,非常快乐的一次旅行,陕西,14/08/2023,USS
vevan,5.0,直接给二维码就好了,北京,09/08/2023,USS
货车阿辉吖,5.0,很棒，很值得去体验,新加坡,08/08/2023,USS
M13****564,5.0,全球最小的环球影城,中国澳门,03/08/2023,USS
匿名用户,5.0,订票挺方便的，可以,江苏,28/07/2023,USS
匿名用户,5.0,非常好，非常满意。,广西,28/07/2023,USS
匿名用户,5.0,麻雀虽小 五脏具全！,云南,27/07/2023,USS
107****803,5.0,本次行程非常满意,四川,15/10/2023,USS
M33****937,5.0,很不错，能逛一天,北京,13/10/2023,USS
匿名用户,5.0,特别好，价格实惠,北京,07/10/2023,USS
Emma ..,5.0,好玩，验票也方便,广东,05/10/2023,USS
Emma ..,5.0,太好玩啦环球影城,广东,04/10/2023,USS
匿名用户,5.0,快速入园方便快捷,上海,02/10/2023,USS
Abby畅畅,5.0,玩的很好非常热闹,新加坡,01/10/2023,USS
匿名用户,5.0,人少，快通没用上,新加坡,01/10/2023,USS
woxiangma10,5.0,很不错，预订顺利,上海,23/09/2023,USS
_WeCh****247061,5.0,不错.就是有点远,湖北,08/09/2023,USS
老冬寒,5.0,体验一次特别旅游,中国香港,05/09/2023,USS
匿名用户,5.0,值得购买，很方便,山东,30/08/2023,USS
骑单车的鱼,5.0,还不错吧，！！！,上海,25/08/2023,USS
139****8211,5.0,扫码进园，很方便,浙江,22/08/2023,USS
E21****40,5.0,非常好玩 非常刺激,浙江,15/08/2023,USS
M83****24,5.0,非常好的一次出行,马来西亚,13/08/2023,USS
怪怪DCC,5.0,出票快，方便快捷,天津,12/08/2023,USS
Abby畅畅,5.0,哈哈哈哈哈哈哈哈,新加坡,07/08/2023,USS
M48****7339,5.0,环球影城很好玩。,浙江,06/08/2023,USS
Chiyoda mika,5.0,很方便，直接扫码,上海,27/07/2023,USS
金海市乾隆,5.0,新加坡这个环球影城不大，舍得花时间排队的话，一天下来基本上所有的项目都能玩完的，喜欢刺激的朋友，开始进去可以先去排人多刺激一些的项目，然后再去排一些柔和的项目，不太建议快速通道，快速通道人也很多！,贵州,03/07/2023,USS
Alexོ  🌀,4.0,下单方便出票快,北京,11/10/2023,USS
203****890,5.0,确认很快 非常好,江苏,07/10/2023,USS
M58****137,5.0,园区干净有秩序,天津,04/10/2023,USS
_WeCh****51356,5.0,不大玩起来不累,新加坡,01/10/2023,USS
Abby畅畅,5.0,万圣节很有意思,新加坡,01/10/2023,USS
Abby畅畅,5.0,很好玩的很开心,新加坡,01/10/2023,USS
匿名用户,5.0,人少 快通没用上,新加坡,01/10/2023,USS
117****708,5.0,小朋友比较喜欢,江苏,26/09/2023,USS
118****822,5.0,还不错，人一般,广东,24/09/2023,USS
匿名用户,5.0,值得一去的地方,广东,11/09/2023,USS
186****3466,4.7,棒！非常推荐！,浙江,03/09/2023,USS
M57****431,5.0,非常好 下次还买,浙江,29/08/2023,USS
FelixChen722,5.0,方便快捷，不错,浙江,21/08/2023,USS
M16****148,5.0,不错 圣淘沙很美,浙江,21/08/2023,USS
大案北京,5.0,方便，直接刷码,北京,02/08/2023,USS
余干桓玄,5.0,很好，值得购买,安徽,30/07/2023,USS
stupidmouse,5.0,出票方便，不错,中国香港,22/07/2023,USS
Amir wang,5.0,新加坡环球影城虽然比较小，但该有的项目都有。排队也人不多。感谢在携程先买票，到了门口看到买票队伍很长。而我只要拿着携程给的二维码进去就可以。非常非常不错，全世界买票就找携程。,江苏,09/05/2023,USS
Moocakhytaai,5.0,很快就出票了,广东,19/10/2023,USS
_WeCh****79074,5.0,操作方便 快捷,上海,18/10/2023,USS
_WeCh****837222,5.0,同上一篇评价,浙江,05/10/2023,USS
GeorgeZhuang,4.3,很小，人很多,上海,05/10/2023,USS
小潭山老妖,5.0,非常好 非常快,中国澳门,04/10/2023,USS
M58****137,5.0,园区干净整洁,天津,04/10/2023,USS
小熊咪,5.0,不错不错不错,上海,27/09/2023,USS
豆喵喵喵,5.0,非常开心玩的,上海,21/09/2023,USS
豆喵喵喵,5.0,玩得非常开心,上海,21/09/2023,USS
M16****328,5.0,特别👌🏻,北京,17/09/2023,USS
清风朗月01,5.0,很好玩的地方,四川,16/09/2023,USS
_WeCh****975956,5.0,好玩，项目多,新加坡,15/09/2023,USS
203****500,4.7,好好好好好好,辽宁,13/09/2023,USS
匿名用户,5.0,比北京好多了,湖北,28/08/2023,USS
M47****8469,5.0,好好好玩玩,新加坡,17/10/2023,USS
Abby畅畅,5.0,很还快去玩,中国香港,15/10/2023,USS
M60****825,5.0,玩得很开心,重庆,10/10/2023,USS
匿名用户,5.0,整体还不错,马来西亚,03/10/2023,USS
哈喽暖心,5.0,体验感很好,江苏,21/09/2023,USS
诺伊诺,5.0,感觉非常棒,上海,28/08/2023,USS
诺伊诺,5.0,体验非常棒,上海,28/08/2023,USS
匿名用户,5.0,好玩还会来,北京,23/08/2023,USS
110****709,5.0,好玩还会来,北京,23/08/2023,USS
M53****5915,5.0,非常实用！,浙江,23/08/2023,USS
M53****5915,5.0,非常好玩！,浙江,23/08/2023,USS
匿名用户,5.0,体验非常好,四川,20/08/2023,USS
ye****712,5.0,还不错吧！,菲律宾,19/08/2023,USS
匿名用户,5.0,不错的体验,广东,19/08/2023,USS
福尔城沈客卿,5.0,挺满意的了,山东,15/08/2023,USS
205****562,4.0,园区不大，半天可以玩完，体验感还行，就是人也不少。,湖南,04/08/2023,USS
莱罗斯岛黄巢,5.0,方便，快捷,山东,31/07/2023,USS
M11****561,5.0,很好很开心,上海,28/07/2023,USS
匿名用户,5.0,人不算太多,澳大利亚,27/07/2023,USS
旁友个叫腔调,5.0,体验极佳！,上海,24/07/2023,USS
stupidmouse,5.0,出票方便。,中国香港,22/07/2023,USS
一直在路上的阿姨,5.0,总体还不错，跟迪士尼类似。里面免费的项目很多，可以自由玩耍，每个项目等候时间差不多15分钟。4d的影院可以去看下，很真实的感觉。,新加坡,24/04/2023,USS
匿名用户,3.0,项目很小，环境也旧了，和十年前来毫无区别……,广东,25/10/2023,USS
匿名用户,4.0,11:00-18:00点可以耍，最近暑假人多建议买快速通进，否则大概率是耍不尽兴的。,重庆,06/08/2023,USS
WayneWuFromYW,4.0,地方小了点，还有很多地方在施工，但是最重要的人哪有那么多，最长的队也就排了1个小时,浙江,10/08/2023,USS
匿名用户,3.0,这个环球影城，和我十年前来，毫无改善……,广东,25/10/2023,USS
_5.颜.6.s,4.0,人多呀！天气热，还好有些项目玩的还不错。,浙江,15/08/2023,USS
loveyuki,5.0,袖珍环球，一眼望到头，最爱far far away，拍照极佳。携程早入园票很实惠，只多40RMB，早半小时入园，虽项目没有开，但玩偶都上班啦，方便拍照，也可以排队，我们十分钟刷了 塞隆，木乃伊和人类，值回票价。下午预报有雷暴，室外项目停了三个钟头……最后雨中漂流，以及靴子猫踢踏舞都颇有趣味。总体性价比尚可吧，景区餐饮与北环上迪持平,上海,06/07/2023,USS
Jarvismao,5.0,买完会给两张电子票，一张是门票，一张是快速入园的，去最左边的闸机口给工作人员扫下快速入园就可以排队了，10点半入园，先去和人偶拍照，11点准时进项目玩，一张快速入园最起码可以玩两个大项目，还是比较推荐的！,浙江,06/07/2023,USS
