username,rating,content,time,image,UserURL,Attraction,is_english
Delphina,5.0,虽然是城市里的动物园，但是这个动物园也是有名的夜间动物园，又有一番意思,10/11/22,0,https://sg.trip.com/review/singapore-zoo-76136-173572736?locale=en-SG,Singapore Zoo,False
反斗零,4.0,新加坡动物园狒狒 红屁股超可爱😂😂😂😂😂😂😂😂😂,20/02/23,1,https://sg.trip.com/review/singapore-zoo-76136-174962040?locale=en-SG,Singapore Zoo,False
M51***59,5.0,适合散散步，没什么动物,28/03/23,0,https://sg.trip.com/review/singapore-zoo-76136-175325896?locale=en-SG,Singapore Zoo,False
希洪吉罗德,5.0,去过一次，不大，分几个主题区域，可以坐免费小火车，挺好玩的,06/07/22,0,https://sg.trip.com/review/singapore-zoo-76136-171397637?locale=en-SG,Singapore Zoo,False
hesmond,5.0,方便快捷，好用,16/07/23,0,https://sg.trip.com/review/singapore-zoo-76136-177617237?locale=en-SG,Singapore Zoo,False
Shayne李,5.0,交互体验很棒,23/06/23,0,https://sg.trip.com/review/singapore-zoo-76136-176746636?locale=en-SG,Singapore Zoo,False
我仍然是小小,5.0,真的很好玩！,17/06/23,0,https://sg.trip.com/review/singapore-zoo-76136-176318334?locale=en-SG,Singapore Zoo,False
M48***51,5.0,规划整体和谐,11/03/23,0,https://sg.trip.com/review/singapore-zoo-76136-175148713?locale=en-SG,Singapore Zoo,False
hesmond,5.0,非常非常好,16/07/23,0,https://sg.trip.com/review/singapore-zoo-76136-177617280?locale=en-SG,Singapore Zoo,False
我仍然是小小,5.0,超级好玩啊,17/06/23,0,https://sg.trip.com/review/singapore-zoo-76136-176318350?locale=en-SG,Singapore Zoo,False
2020FKK,5.0,值得参加,27/01/23,0,https://sg.trip.com/review/singapore-zoo-76136-174715303?locale=en-SG,Singapore Zoo,False
爱吃鱼干饭的小仙女吖,5.0,这个景点的动物很可爱有趣，孩子很喜欢，还会再去的,01/10/22,0,https://sg.trip.com/review/singapore-zoo-76136-172905401?locale=en-SG,Singapore Zoo,False
wpplply,5.0,我去过新加坡动物园，有与动物互动环节很有趣🤔,02/12/22,0,https://sg.trip.com/review/singapore-zoo-76136-173934689?locale=en-SG,Singapore Zoo,False
北京BJ土著,5.0,新加坡虽然地方不大  但动物园等几处搞得还不错,11/12/22,0,https://sg.trip.com/review/singapore-zoo-76136-174096168?locale=en-SG,Singapore Zoo,False
安安琪琪,5.0,占地面积较大，动物种类繁多，值得去看一下,11/01/23,0,https://sg.trip.com/review/singapore-zoo-76136-174566291?locale=en-SG,Singapore Zoo,False
小吥咯咯,5.0,新加坡动物园很不错哦 有很多热带的动物,04/07/22,0,https://sg.trip.com/review/singapore-zoo-76136-171368443?locale=en-SG,Singapore Zoo,False
152***85,3.0,携程票很靠谱 方便使用 扫码即可 约了新加坡动物园早餐 但是餐厅服务员明显歧视呀 给排在后面的外国人排了好位置 我们先进去就不让选 确认都没有提前预约座位 败光坡县好感,15/07/23,0,https://sg.trip.com/review/singapore-zoo-76136-177595889?locale=en-SG,Singapore Zoo,False
云朵521,5.0,【景色】美【趣味】强【性价比】高,10/01/23,0,https://sg.trip.com/review/singapore-zoo-76136-174553808?locale=en-SG,Singapore Zoo,False
M515shunyi1618,5.0,这里的动物种类很多，而且很可爱,24/10/22,0,https://sg.trip.com/review/singapore-zoo-76136-173288897?locale=en-SG,Singapore Zoo,False
M515shunyi1618,5.0,这里的动物种类很多，都很可爱。,30/09/22,0,https://sg.trip.com/review/singapore-zoo-76136-172894635?locale=en-SG,Singapore Zoo,False
Lydia5320,4.0,蛮好玩哒，fragile animals特别有意思，一定要去看,12/03/23,0,https://sg.trip.com/review/singapore-zoo-76136-175162171?locale=en-SG,Singapore Zoo,False
開心玩,5.0,新加坡动物园～表演很精彩😍😍😍😍😍😍,30/04/22,1,https://sg.trip.com/review/singapore-zoo-76136-170451429?locale=en-SG,Singapore Zoo,False
OMGYU,5.0,这是一个特别及值得带家人小孩去的地方。。。,12/07/22,1,https://sg.trip.com/review/singapore-zoo-76136-171504489?locale=en-SG,Singapore Zoo,False
M19***56,1.0,稀烂的携程！！！给的订单进不去新加坡动物园，在景区门口和客服沟通半天，客服告知暂时联系不上供应商，然后协商我自己现场买票先进场，后续再处理。结果，现在协商了十几天，说是景区不同意赔偿，携程也没办法。。。。这就是携程最终的处理意见😤😤😤,20/10/23,1,https://sg.trip.com/review/singapore-zoo-76136-179454554?locale=en-SG,Singapore Zoo,False
长腿鳄鱼🐊,4.0,还可以，感受热带氛围,10/06/23,0,https://sg.trip.com/review/singapore-zoo-76136-176202805?locale=en-SG,Singapore Zoo,False
travel4life,5.0,非常漂亮的地方，喜欢动物的朋友们 可以来走走看看 真的值得来！！,04/07/22,0,https://sg.trip.com/review/singapore-zoo-76136-171371913?locale=en-SG,Singapore Zoo,False
夜袭星黛露,4.0,感觉 一般般 尽力了,11/07/23,0,https://sg.trip.com/review/singapore-zoo-76136-177553748?locale=en-SG,Singapore Zoo,False
159***17,4.0,扫码入园，很方便,01/07/23,0,https://sg.trip.com/review/singapore-zoo-76136-177384046?locale=en-SG,Singapore Zoo,False
IceyKKK,1.0,说实话是有点坑的，早餐品种也不多，就只能看看猴子吃吃早饭，不是很建议去，其他互动环节就是拍照，没什么特别的意义❗️❗️❗️,26/09/23,2,https://sg.trip.com/review/singapore-zoo-76136-179132435?locale=en-SG,Singapore Zoo,False
Anonymous User,1.0,携程app购票后，按照要求的步骤预约3号门票，其中一张已被预约为6号，因为第二天就要去游玩，联系携程一直没有得到解决办法，只说给我们反映一下情况。第二天我们直接到达动物园，自行与工作人员沟通，才得已进园。怀疑携程发错核实码给我们，又无法取消订单从新预约，服务滞后。,19/08/23,0,https://sg.trip.com/review/singapore-zoo-76136-178499241?locale=en-SG,Singapore Zoo,False
lyingmyway,3.0,其实整体也就是那样。。。除了丛林式的设计比较特别以外，真心没有什么特别值得去的,23/05/23,0,https://sg.trip.com/review/singapore-zoo-76136-175924627?locale=en-SG,Singapore Zoo,False
M25***90,4.0,幼儿园春游必去的地方，我都去无数次了,13/06/22,0,https://sg.trip.com/review/singapore-zoo-76136-171050472?locale=en-SG,Singapore Zoo,False
M19***56,1.0,差评都是给携程的，不针对景区。。。对携程的评价还要经过平台审核，平台不积极处理投诉，又听不得批评的意见，真不晓得有什么存在的必要！！！平台没有解决问题的能力，就让12315来帮忙协商解决吧！！！,20/10/23,0,https://sg.trip.com/review/singapore-zoo-76136-179454618?locale=en-SG,Singapore Zoo,False
153***52,5.0,很好玩！动物都很可爱,07/10/22,0,https://sg.trip.com/review/singapore-zoo-76136-173013965?locale=en-SG,Singapore Zoo,False
小萧萧,5.0,可以与家人/亲友参观,24/08/22,0,https://sg.trip.com/review/singapore-zoo-76136-172316472?locale=en-SG,Singapore Zoo,False
lyingmyway,3.0,就像个马戏团一样，动物也就那么几只，吃个早饭而已。坑得很。,23/05/23,0,https://sg.trip.com/review/singapore-zoo-76136-175924651?locale=en-SG,Singapore Zoo,False
Wong yoke Leng,5.0,可以让小孩认识动物,29/11/22,0,https://sg.trip.com/review/singapore-zoo-76136-173887413?locale=en-SG,Singapore Zoo,False
開心玩,4.0,新加坡动物园～白老虎很可爱😂😂😂😂,30/04/22,1,https://sg.trip.com/review/singapore-zoo-76136-170451410?locale=en-SG,Singapore Zoo,False
開心玩,4.0,新加坡动物园～很值👍👍👍👍👍👍,30/04/22,1,https://sg.trip.com/review/singapore-zoo-76136-170451393?locale=en-SG,Singapore Zoo,False
開心玩,4.0,环境很大，规划很棒👍👍👍👍👍,30/04/22,1,https://sg.trip.com/review/singapore-zoo-76136-170451446?locale=en-SG,Singapore Zoo,False
kelvin880,4.0,Singapore zoo 新加坡🇸🇬动物园,13/10/22,0,https://sg.trip.com/review/singapore-zoo-76136-173106335?locale=en-SG,Singapore Zoo,False
M41***10,4.0,还挺满意的,09/07/22,0,https://sg.trip.com/review/singapore-zoo-76136-171460170?locale=en-SG,Singapore Zoo,False
Lu yit wah,3.0,新加坡动物园很美。很干净地方也很大，动物也很多。,03/01/23,1,https://sg.trip.com/review/singapore-zoo-76136-174478471?locale=en-SG,Singapore Zoo,False
M42***51,1.0,骗子公司卖票，投诉无门,14/10/23,0,https://sg.trip.com/review/singapore-zoo-76136-179371987?locale=en-SG,Singapore Zoo,False
M42***51,1.0,骗子卖票公司,14/10/23,0,https://sg.trip.com/review/singapore-zoo-76136-179372031?locale=en-SG,Singapore Zoo,False
Anna_88@,5.0,2个成人普通门票，大年初四来的，排队人很多，大概40分钟才可以到达上面，空中景色很美，阳光充足注意防晒，适合天气晴朗的时候上去，下雨天就不推荐了,15/02/24,3,https://sg.trip.com/review/sands-skypark-15131377-180741976?locale=en-SG,Skypark,False
悠莜琦琦,5.0,这个座落在新加坡滨海湾附近的独特建筑叫Sky Garden at CapitaSpring51层的楼顶平台可以称得上🇸🇬视野蕞好的露台了可以俯瞰到新加坡市中心的各个地标,23/12/23,3,https://sg.trip.com/review/sands-skypark-15131377-180152092?locale=en-SG,Skypark,False
HiJessi,5.0,比现场买票便宜太多太多了，而且不用排队出票是电子票，但缺点是不能退票里面风景真的特别不错，尤其是从高往下看非常漂亮！,06/01/24,4,https://sg.trip.com/review/sands-skypark-15131377-180299819?locale=en-SG,Skypark,False
悠莜琦琦,5.0,电梯只到17-20和51楼楼顶平台17-20楼是旋转式开放式的空中小花园绿色植被和橙色弯曲的走道结合出很有建筑结构的感觉还有白色鸟笼拍照也很🉑️！,23/12/23,3,https://sg.trip.com/review/sands-skypark-15131377-180152086?locale=en-SG,Skypark,False
银河系里最温柔的搭车客,5.0,提前在携程上买好了票 还是很方便的 不过需要提前预定时间过去看 在楼下有很明显的标识可以上去 排队不是很久 电梯上去可以看到新加坡全景 建议天气好的时候过去看 能见度比较好 傍晚最好 可以看日落 总得来说还可以 体验一下 可以看到马六甲海峡很多船停在哪里,05/12/23,4,https://sg.trip.com/review/sands-skypark-15131377-180000575?locale=en-SG,Skypark,False
悠莜琦琦,5.0,空中花园还设有可同时容纳几百人的公共观景台，宾客们在此能一览南中国海、滨海湾、以及新加坡城市的壮观美景。最让人称奇的是位于空中花园的空中游泳池，全长150米，距离地面200多米高，是全球最大的空中室外无边际游泳池。,16/12/23,3,https://sg.trip.com/review/sands-skypark-15131377-180083671?locale=en-SG,Skypark,False
悠莜琦琦,5.0,新加坡空中花园如同一个巨型的冲浪板横跨在三座酒店的顶部。这座耗资1亿多美元建造的空中花园，占地1.24万平方米，距离地面200多米高，种植了250多棵树木和650多株植物，可同时容纳3900人参观游览。,16/12/23,3,https://sg.trip.com/review/sands-skypark-15131377-180083661?locale=en-SG,Skypark,False
欢乐随喜,5.0,空中花园耸立于滨海湾中心地带的56层高空，观景台坐拥滨海湾全域美景和新加坡世界级都市景观，滨海湾金沙酒店一脉相连三栋塔楼，外观令人惊叹，而金沙空中花园就在酒店顶楼，想要欣赏新加坡指标性的天际线，并将繁华盛景一网打尽，这里绝对是首选。,01/08/23,3,https://sg.trip.com/review/sands-skypark-15131377-177965056?locale=en-SG,Skypark,False
悠莜琦琦,5.0,世界上的公共悬臂上有观景台、青翠园林、餐厅和大型无边泳池。观景台上，你能360度欣赏新加坡的繁华和海面上游轮的悠闲。漫步于青翠园林里，放松身心，享受热带里的绿意。 观景台在星期日、星期一、星期五、星期六18:30-22:00有现场奏乐。,16/12/23,2,https://sg.trip.com/review/sands-skypark-15131377-180083683?locale=en-SG,Skypark,False
悠莜琦琦,5.0,金沙酒店的空中花园是高出地面的热带绿洲。上面种植了250多种树木和600多种植物，并由专业人士修缮，所以这里一年四季都是绿色的。空中花园由酒店的三座塔楼支撑，高出地面约200米。您可以从高处欣赏新加坡城市景观的全景。,16/12/23,2,https://sg.trip.com/review/sands-skypark-15131377-180083669?locale=en-SG,Skypark,False
zhangfeifei,5.0,对&ldquo;花园中的城市&rdquo;最好的诠释，晚上有灯光秀，空中走道能远眺滨海湾。滨海湾金沙酒店一脉相连三栋塔楼，外观令人惊叹，而金沙空中花园就在酒店顶楼，想要欣赏新加坡指标性的天际线，并将繁华盛景一网打尽，这里绝对是首选。,01/08/23,3,https://sg.trip.com/review/sands-skypark-15131377-178023269?locale=en-SG,Skypark,False
方德亮,5.0,视野开阔，可以看到城市景观和大海，拍照很出片，可以看到三面风景，很值。,26/10/23,5,https://sg.trip.com/review/sands-skypark-15131377-179537378?locale=en-SG,Skypark,False
Anonymous User,5.0,好好好 耶耶耶哈哈哈😁开心开心开心 棒棒棒👍🏻棒👍🏻👍🏻棒👍🏻👍🏻棒👍🏻棒👍🏻棒棒棒棒棒棒棒棒棒超好,01/02/24,0,https://sg.trip.com/review/sands-skypark-15131377-180585686?locale=en-SG,Skypark,False
Anonymous User,5.0,美景尽收眼底👍,29/12/23,2,https://sg.trip.com/review/sands-skypark-15131377-180219403?locale=en-SG,Skypark,False
马妞521,5.0,和朋友一起去，风景独好！俯瞰新加坡无敌,09/11/23,4,https://sg.trip.com/review/sands-skypark-15131377-179721319?locale=en-SG,Skypark,False
EMILYRR7777,5.0,山海向有归期，风雨自有相逢🩶感恩当下的体验带给我们成长与快乐💚你将明白，感恩是一种力量💛时刻让我们感受到他人的支持🩵它将使你享受生活🩷获得幸福❤️,28/11/23,9,https://sg.trip.com/review/sands-skypark-15131377-179936359?locale=en-SG,Skypark,False
吃喝玩乐的西瓜瓜,5.0,【景色】绿化覆盖率挺高的，可以吸氧，各种花草都很美【趣味】全家老小都可以一起来的！【性价比】免费溜达，性价比很高的呀,27/08/23,3,https://sg.trip.com/review/sands-skypark-15131377-178670695?locale=en-SG,Skypark,False
M38***07,5.0,这个太棒了，完全是我的心头好呀，给大家疯狂安利,13/01/24,0,https://sg.trip.com/review/sands-skypark-15131377-180373185?locale=en-SG,Skypark,False
AKATooEasy,5.0,在金沙酒店顶层空中花园 俯瞰整个绝美新加坡景色,10/02/24,0,https://sg.trip.com/review/sands-skypark-15131377-180662427?locale=en-SG,Skypark,False
Anonymous User,5.0,视野开阔，全城尽收眼底。网上买票很方便,15/02/24,0,https://sg.trip.com/review/sands-skypark-15131377-180745356?locale=en-SG,Skypark,False
